timestamp,name,last,high,low,chg_,chg_%,vol_,time,return_1,sma_5,sma_10,vol_10,next_return,target
2025-03-29 07:46:01,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84499999999997,0.0,0.0,0
2025-03-29 08:46:01,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 09:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 10:46:26,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 11:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 12:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 13:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 14:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 15:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 16:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 17:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 18:46:00,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
2025-03-29 19:45:59,3M,144.84,148.85,144.33,-3.6,-2.43%,0.0,28/03,0.0,144.84,144.84,0.0,0.0,0
